-121.27295,38.13047,CA
-118.31627,33.78937,CA
-120.45747,34.6629,CA
-118.19495,33.80424,CA
-118.18918,33.78815,CA
-118.18456,33.84193,CA
-118.17799,33.85447,CA
-118.17618,33.7716,CA
-118.15147,33.77525,CA
-118.1424,33.83257,CA
-118.14074,33.79091,CA
-118.10996,33.8178,CA
-118.46474,34.04006,CA
-118.4341,34.0032,CA
-118.42847,34.02731,CA
-118.40509,34.16525,CA
-118.39635,33.95602,CA
-118.38709,34.05542,CA
-118.38109,34.05428,CA
-118.35083,34.04531,CA
-118.34437,34.06089,CA
-118.33559,34.09785,CA
-118.32983,34.00494,CA
-118.31327,34.06183,CA
-118.31032,33.98923,CA
-118.3092,34.04415,CA
-118.30128,34.07637,CA
-118.29221,33.94565,CA
-118.29212,34.01071,CA
-118.29009,34.09101,CA
-118.28417,34.03194,CA
-118.28284,33.97433,CA
-118.27637,34.04424,CA
-118.27406,34.07216,CA
-118.27203,34.10709,CA
-118.25657,34.00472,CA
-118.24866,33.97488,CA
-118.23891,33.92728,CA
-118.22848,34.14263,CA
-118.20847,34.0948,CA
-118.19495,34.03698,CA
-118.1916,34.11863,CA
-118.17539,34.04072,CA
-118.17122,34.0889,CA
-118.15706,34.0205,CA
-120.85386,37.05671,CA
-118.20363,33.9324,CA
-120.07703,36.9526,CA
-120.07402,36.97949,CA
-118.39585,33.87611,CA
-121.21681,37.81042,CA
-118.44679,33.98963,CA
-121.57454,39.12534,CA
-118.18666,33.98739,CA
-122.20157,37.47051,CA
-120.47791,37.31949,CA
-120.46961,37.31408,CA
-121.8836,37.43402,CA
-118.46756,34.26478,CA
-117.65732,33.59822,CA
-117.64493,33.65207,CA
-121.02823,37.61687,CA
-121.01511,37.68926,CA
-120.99424,37.67293,CA
-120.98682,37.64772,CA
-120.9528,37.66372,CA
-118.11484,34.01887,CA
-118.14497,34.03827,CA
-117.26161,33.94788,CA
-117.24327,33.91704,CA
-117.226,33.88885,CA
-121.63091,37.13396,CA
-122.09868,37.39408,CA
-117.18389,33.57056,CA
-122.29842,38.31829,CA
-117.08098,32.6795,CA
-122.05031,37.54948,CA
-118.54333,34.37943,CA
-121.38277,38.65267,CA
-118.48618,34.22826,CA
-118.47362,34.23552,CA
-118.40443,34.18681,CA
-118.38793,34.21697,CA
-118.3828,34.17873,CA
-118.37016,34.1507,CA
-118.53622,34.25636,CA
-118.09957,33.90187,CA
-118.08659,33.91725,CA
-118.08159,33.91638,CA
-122.26765,37.8171,CA
-122.26585,37.84905,CA
-122.2206,37.78945,CA
-122.15057,37.74163,CA
-117.30106,33.25476,CA
-117.2528,33.1717,CA
-117.67027,34.07829,CA
-117.65139,34.07094,CA
-117.59345,34.02652,CA
-117.85625,33.78779,CA
-117.83586,33.82254,CA
-117.82107,33.78794,CA
-121.57078,39.49791,CA
-119.1945,34.21008,CA
-119.17729,34.1772,CA
-118.43182,34.25831,CA
-116.40184,33.72755,CA
-116.54693,33.8432,CA
-116.54546,33.80696,CA
-118.12688,34.5797,CA
-118.04504,34.55898,CA
-118.44821,34.23529,CA
-118.15902,33.88939,CA
-118.14754,34.1321,CA
-118.13248,34.16776,CA
-118.07352,34.14277,CA
-117.22591,33.80341,CA
-122.62809,38.25028,CA
-118.09845,33.96876,CA
-118.07883,33.99892,CA
-122.30529,37.99569,CA
-121.88541,38.01048,CA
-117.84808,33.88955,CA
-122.0604,37.95255,CA
-121.87371,37.66597,CA
-117.74936,34.09028,CA
-117.74897,34.0312,CA
-119.21074,34.17614,CA
-119.022,36.08052,CA
-117.0577,32.95342,CA
-121.28823,38.61388,CA
-117.59344,34.10844,CA
-118.30968,33.74824,CA
-117.20385,34.06272,CA
-117.17118,34.04984,CA
-118.37609,33.83869,CA
-122.23597,37.49368,CA
-118.55617,34.1867,CA
-118.55498,34.20851,CA
-117.37048,34.09623,CA
-117.66995,35.64355,CA
-117.49959,34.00404,CA
-117.489,33.91926,CA
-117.45024,33.91804,CA
-117.38152,33.94653,CA
-117.37083,33.98029,CA
-122.71852,38.3487,CA
-118.10002,34.06276,CA
-118.06583,34.08124,CA
-121.27148,38.72941,CA
-117.88909,33.98626,CA
-121.4911,38.56485,CA
-121.47594,38.61108,CA
-121.45964,38.49691,CA
-121.43896,38.54663,CA
-121.42625,38.49616,CA
-121.40138,38.58522,CA
-121.38304,38.62875,CA
-121.36738,38.55721,CA
-121.34129,38.68636,CA
-121.6591,36.65839,CA
-121.65299,36.70367,CA
-117.31369,34.09026,CA
-117.30606,34.16463,CA
-117.2918,34.12146,CA
-117.26443,34.13602,CA
-117.62479,33.43693,CA
-117.14748,32.91283,CA
-117.1176,32.91733,CA
-117.10737,32.75536,CA
-117.08501,32.72297,CA
-117.0743,33.02005,CA
-117.82771,34.10688,CA
-118.43391,34.28888,CA
-122.49059,37.73386,CA
-122.4324,37.78252,CA
-122.42123,37.74327,CA
-122.41537,37.7866,CA
-118.08782,34.10357,CA
-116.97173,33.79282,CA
-121.9499,37.3145,CA
-121.91377,37.30447,CA
-121.91171,37.32612,CA
-121.8854,37.26051,CA
-121.87707,37.32021,CA
-121.84841,37.39919,CA
-121.83279,37.29276,CA
-121.831,37.25409,CA
-121.81922,37.35597,CA
-121.80418,37.24989,CA
-121.79325,37.31631,CA
-117.66271,33.4969,CA
-122.12752,37.68088,CA
-117.21046,33.13207,CA
-117.12212,33.13333,CA
-122.31943,37.56738,CA
-122.27072,37.56383,CA
-122.34429,37.96766,CA
-118.29221,33.73832,CA
-121.93137,37.72959,CA
-117.91993,33.7508,CA
-117.90758,33.71355,CA
-117.88531,33.70316,CA
-117.88528,33.74993,CA
-117.87554,33.75983,CA
-117.84443,33.7336,CA
-119.72632,34.43703,CA
-121.99464,37.33766,CA
-121.97545,37.35251,CA
-118.53527,34.42151,CA
-118.53426,34.45975,CA
-120.42531,34.95326,CA
-118.4687,34.01999,CA
-122.74474,38.44061,CA
-121.84278,36.61411,CA
-118.44735,34.15084,CA
-118.77863,34.27284,CA
-118.70807,34.28644,CA
-118.67774,34.27159,CA
-118.2134,33.94518,CA
-119.97235,38.94537,CA
-122.42923,37.64779,CA
-117.02097,32.69754,CA
-117.99322,33.78814,CA
-121.32221,37.98932,CA
-121.28905,38.02074,CA
-118.31465,34.25985,CA
-122.05756,37.3745,CA
-122.03056,37.3883,CA
-122.00702,37.35195,CA
-118.44286,34.30219,CA
-118.85807,34.17968,CA
-118.35292,33.82555,CA
-118.3181,33.87267,CA
-118.30744,33.83162,CA
-118.29639,33.8317,CA
-121.43672,37.73944,CA
-120.16209,39.3212,CA
-120.85041,37.49388,CA
-120.84908,37.52143,CA
-117.82152,33.72771,CA
-117.81809,33.74184,CA
-116.08002,34.13561,CA
-122.02356,37.582,CA
-121.99464,38.34292,CA
-122.2486,38.11532,CA
-122.21421,38.10587,CA
-118.51747,34.19384,CA
-118.45791,34.17195,CA
-118.44862,34.20009,CA
-118.46085,33.9978,CA
-119.26197,34.27287,CA
-119.21181,34.26157,CA
-117.34501,34.50687,CA
-117.29159,34.47262,CA
-117.22598,33.22257,CA
-122.05407,37.89412,CA
-119.35188,35.6014,CA
-121.7675,36.92945,CA
-117.92693,34.06687,CA
-118.64304,34.18679,CA
-118.37932,34.08809,CA
-118.80438,34.1563,CA
-118.05446,33.98326,CA
-118.04312,33.93809,CA
-117.99384,33.94077,CA
-117.98012,33.9398,CA
-118.27415,33.79072,CA
-121.78162,38.67736,CA
-117.79137,33.8889,CA
-121.62602,39.14177,CA
-117.05565,34.03374,CA
-116.3976,34.12799,CA
-105.18217,39.81281,CO
-105.09766,39.80191,CO
-105.05322,39.83865,CO
-104.86798,39.73993,CO
-104.86611,39.68843,CO
-104.82178,39.72578,CO
-104.81907,39.69693,CO
-104.81167,39.72538,CO
-104.79346,39.62655,CO
-104.79227,39.67342,CO
-104.79018,39.67384,CO
-104.78873,39.63876,CO
-104.7771,39.65326,CO
-104.75428,39.61432,CO
-106.5211,39.63868,CO
-105.08546,40.30499,CO
-105.2586,40.03209,CO
